sample_id,frame,simulation_time,lap_id,ego_speed_kmh,ego_x,ego_y,ego_z,ego_roll,ego_pitch,ego_yaw,lidar_points,semantic_points,adaptive_25d_cells,terrain_cells,static_obstacle_cells,vehicle_cells,pedestrian_cells,road_cells,sidewalk_cells,min_resolution_m,max_resolution_m,front_vehicle,front_distance_m,front_speed_kmh,collision_count,scenario,depression_id,depression_center_m,depression_start_m,depression_end_m,distance_to_depression_m,inside_depression,weather,raw_lidar_file,semantic_lidar_file,adaptive_25d_file
47510,292931,4759.629,9,36.229,3891.139,-1.938,0.002,-0.0,0.0,-0.002,11073,20264,7941,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-8.86,1,Daylight_No_Rain,raw_lidar\lidar_047510.npy,semantic_lidar\semantic_047510.npy,adaptive_2_5d\grid_047510.npz
47511,292933,4759.729,9,36.229,3892.146,-1.938,0.002,-0.0,0.0,-0.002,3491,6375,2526,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-7.85,1,Daylight_No_Rain,raw_lidar\lidar_047511.npy,semantic_lidar\semantic_047511.npy,adaptive_2_5d\grid_047511.npz
47512,292935,4759.829,9,36.277,3893.655,-1.938,0.002,-0.0,0.0,-0.002,11196,20264,8001,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-6.34,1,Daylight_No_Rain,raw_lidar\lidar_047512.npy,semantic_lidar\semantic_047512.npy,adaptive_2_5d\grid_047512.npz
47513,292937,4759.929,9,36.23,3894.158,-1.938,0.002,-0.0,0.0,-0.002,3572,6375,2523,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-5.84,1,Daylight_No_Rain,raw_lidar\lidar_047513.npy,semantic_lidar\semantic_047513.npy,adaptive_2_5d\grid_047513.npz
47514,292939,4760.029,9,36.23,3895.164,-1.938,0.002,-0.0,0.0,-0.002,11071,20264,7937,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-4.84,1,Daylight_No_Rain,raw_lidar\lidar_047514.npy,semantic_lidar\semantic_047514.npy,adaptive_2_5d\grid_047514.npz
47515,292941,4760.129,9,36.23,3896.171,-1.938,0.002,-0.0,0.0,-0.002,3563,6374,2536,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-3.83,1,Daylight_No_Rain,raw_lidar\lidar_047515.npy,semantic_lidar\semantic_047515.npy,adaptive_2_5d\grid_047515.npz
47516,292943,4760.229,9,36.277,3897.68,-1.938,0.002,-0.0,0.0,-0.002,11102,20264,7916,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-2.32,1,Daylight_No_Rain,raw_lidar\lidar_047516.npy,semantic_lidar\semantic_047516.npy,adaptive_2_5d\grid_047516.npz
47517,292945,4760.329,9,36.23,3898.183,-1.939,0.002,-0.0,0.0,-0.002,3539,6374,2541,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-1.82,1,Daylight_No_Rain,raw_lidar\lidar_047517.npy,semantic_lidar\semantic_047517.npy,adaptive_2_5d\grid_047517.npz
47518,292947,4760.429,9,36.23,3899.189,-1.939,0.002,-0.0,0.0,-0.002,11155,20265,7975,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,-0.81,1,Daylight_No_Rain,raw_lidar\lidar_047518.npy,semantic_lidar\semantic_047518.npy,adaptive_2_5d\grid_047518.npz
47519,292949,4760.529,9,36.23,3900.196,-1.939,0.002,-0.0,0.0,-0.002,3516,6374,2527,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,0.2,1,Daylight_No_Rain,raw_lidar\lidar_047519.npy,semantic_lidar\semantic_047519.npy,adaptive_2_5d\grid_047519.npz
47520,292951,4760.629,9,36.276,3901.705,-1.939,0.002,-0.0,0.0,-0.002,10989,20266,7951,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,1.7,1,Daylight_No_Rain,raw_lidar\lidar_047520.npy,semantic_lidar\semantic_047520.npy,adaptive_2_5d\grid_047520.npz
47521,292953,4760.729,9,36.229,3902.208,-1.939,0.002,-0.0,0.0,-0.002,3512,6373,2518,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,2.21,1,Daylight_No_Rain,raw_lidar\lidar_047521.npy,semantic_lidar\semantic_047521.npy,adaptive_2_5d\grid_047521.npz
47522,292955,4760.829,9,36.276,3903.718,-1.939,0.002,-0.0,0.0,-0.002,11128,20267,7972,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,3.72,1,Daylight_No_Rain,raw_lidar\lidar_047522.npy,semantic_lidar\semantic_047522.npy,adaptive_2_5d\grid_047522.npz
47523,292957,4760.929,9,36.229,3904.22,-1.939,0.002,-0.0,0.0,-0.002,3535,6372,2512,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,4.22,1,Daylight_No_Rain,raw_lidar\lidar_047523.npy,semantic_lidar\semantic_047523.npy,adaptive_2_5d\grid_047523.npz
47524,292959,4761.029,9,36.229,3905.227,-1.939,0.002,-0.0,0.0,-0.002,10988,20267,7888,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,5.23,1,Daylight_No_Rain,raw_lidar\lidar_047524.npy,semantic_lidar\semantic_047524.npy,adaptive_2_5d\grid_047524.npz
47525,292961,4761.129,9,36.229,3906.233,-1.939,0.002,-0.0,0.0,-0.002,3497,6372,2490,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,6.23,1,Daylight_No_Rain,raw_lidar\lidar_047525.npy,semantic_lidar\semantic_047525.npy,adaptive_2_5d\grid_047525.npz
47526,292963,4761.229,9,36.229,3907.239,-1.939,0.002,-0.0,0.0,-0.002,11210,20267,8011,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,7.24,1,Daylight_No_Rain,raw_lidar\lidar_047526.npy,semantic_lidar\semantic_047526.npy,adaptive_2_5d\grid_047526.npz
47527,292965,4761.329,9,36.229,3908.246,-1.939,0.002,-0.0,0.0,-0.002,3525,6371,2526,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,8.25,1,Daylight_No_Rain,raw_lidar\lidar_047527.npy,semantic_lidar\semantic_047527.npy,adaptive_2_5d\grid_047527.npz
47528,292967,4761.429,9,36.23,3909.252,-1.939,0.002,-0.0,0.0,-0.002,11060,20268,7929,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,9.25,1,Daylight_No_Rain,raw_lidar\lidar_047528.npy,semantic_lidar\semantic_047528.npy,adaptive_2_5d\grid_047528.npz
47529,292969,4761.529,9,36.23,3910.258,-1.939,0.002,-0.0,0.0,-0.002,3426,6371,2474,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,10.26,1,Daylight_No_Rain,raw_lidar\lidar_047529.npy,semantic_lidar\semantic_047529.npy,adaptive_2_5d\grid_047529.npz
47530,292971,4761.629,9,36.23,3911.264,-1.939,0.002,-0.0,0.0,-0.002,11178,20268,8002,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,ROAD_DEPRESSION,3,3900.0,3888.0,3912.0,11.26,1,Daylight_No_Rain,raw_lidar\lidar_047530.npy,semantic_lidar\semantic_047530.npy,adaptive_2_5d\grid_047530.npz
47531,292973,4761.729,9,36.23,3912.271,-1.939,0.002,-0.0,0.0,-0.002,3496,6371,2456,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,12.27,0,Daylight_No_Rain,raw_lidar\lidar_047531.npy,semantic_lidar\semantic_047531.npy,adaptive_2_5d\grid_047531.npz
47532,292975,4761.829,9,36.23,3913.277,-1.939,0.002,-0.0,0.0,-0.002,11165,20268,7972,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,13.28,0,Daylight_No_Rain,raw_lidar\lidar_047532.npy,semantic_lidar\semantic_047532.npy,adaptive_2_5d\grid_047532.npz
47533,292977,4761.929,9,36.23,3914.283,-1.939,0.002,-0.0,0.0,-0.002,3462,6371,2477,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,14.28,0,Daylight_No_Rain,raw_lidar\lidar_047533.npy,semantic_lidar\semantic_047533.npy,adaptive_2_5d\grid_047533.npz
47534,292979,4762.029,9,36.23,3915.289,-1.939,0.002,-0.0,0.0,-0.002,11177,20268,7949,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,15.29,0,Daylight_No_Rain,raw_lidar\lidar_047534.npy,semantic_lidar\semantic_047534.npy,adaptive_2_5d\grid_047534.npz
47535,292981,4762.129,9,36.23,3916.296,-1.939,0.002,-0.0,0.0,-0.002,3467,6371,2470,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,16.3,0,Daylight_No_Rain,raw_lidar\lidar_047535.npy,semantic_lidar\semantic_047535.npy,adaptive_2_5d\grid_047535.npz
47536,292983,4762.229,9,36.23,3917.302,-1.939,0.002,-0.0,0.0,-0.002,11222,20268,8000,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,17.3,0,Daylight_No_Rain,raw_lidar\lidar_047536.npy,semantic_lidar\semantic_047536.npy,adaptive_2_5d\grid_047536.npz
47537,292985,4762.329,9,36.23,3918.308,-1.939,0.002,-0.0,0.0,-0.002,3467,6370,2491,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,18.31,0,Daylight_No_Rain,raw_lidar\lidar_047537.npy,semantic_lidar\semantic_047537.npy,adaptive_2_5d\grid_047537.npz
47538,292987,4762.429,9,36.277,3919.817,-1.939,0.002,-0.0,0.0,-0.002,11099,20268,7901,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,19.82,0,Daylight_No_Rain,raw_lidar\lidar_047538.npy,semantic_lidar\semantic_047538.npy,adaptive_2_5d\grid_047538.npz
